Clase,PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,CONTENT-URL,DIRECCION,ParsedStreet,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,ParsedPostal,BARRIO,DISTRITO,LATITUD,CoorParsed,LONGITUD,TELEFONO,EMAIL,TIPO,SUBTIPO,SubTipoParseado,FECHA,AUTORES,PDF
monumentos,408186,Amado Nervo,NOConocido,NOConocido,NOConocido,NOConocido,Juan Cris#ostomo Ruiz de Nervo_ poeta conocido como Amado Nervo_ naci#o en Tepic (M#exico) en 1870_ donde muri#o en 1919. Ingres#o muy pequeño en el Seminario_ pero por problemas econ#omicos de su familia abandon#o la instituci#on en 1891 para trabajar como periodista colaborando en las revistas “Azul”_ “El Universal” y “El Nacional”. En 1900 fue enviado a Par#is como corresponsal de “El Imparcial” para la Exposici#on Universal_ donde conoci#o a Oscar Wilde y a Rub#en Dar#io_ con el que inici#o una gran amistad. En 1905 ingres#o en el cuerpo diplom#atico como Secretario de la Embajada de M#exico en Madrid y en 1918 fue nombrado Ministro Plenipotenciario en Argentina y Uruguay; muri#o en Montevideo y fue enterrado en la Rotonda de los Hombres Ilustres de M#exico. En 1901 escribi#o Poemas y comenz#o obras netamente religiosas_ como Los jardines interiores_ de 1905; En voz baja_ de 1909; Serenidad_ de 1914_ y Plenitud_ de 1918. Su obra p#ostuma La Amada inm#ovil_ publicada en 1922_ fue escrita tras la muerte prematura de su gran amor_ Ana Cecilia Luisa Dailliez. Entre sus ensayos destaca Juana de Asbaje de 1910_ en homenaje a la poetisa mexicana Sor Juana In#es de la Cruz.A iniciativa del poeta y catedr#atico Eduardo Manuel del Palacio_ el Ayuntamiento de Madrid patrocin#o la instalaci#on de una l#apida en recuerdo de la casa donde vivi#o de la calle Bail#en. La inauguraci#on tuvo lugar el 22 de marzo de 1947_ con asistencia del alcalde de Madrid_ conde de Santa Mar#ia del Babio y el Director General de Bellas Artes_ marqu#es de Lozoya_ entre otros. La leyenda de la misma fue redactada por el tambi#en poeta Jos#e Mar#ia Alfaro.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=6da8091d1b9c4510091d1b9c45102e085a0aRCRD,C BailTTen,CBailenNum58425,15,MADRID,MADRID,10000,10000N99702,PALACIO,CENTRO,40.419832682473356,419832682473356N7677,-3.7127837041201888,NOConocido,NOConocido,NoIdentificado,Elemento conmemorativo_ Lápida,ElementoConmemorativoLTTapida,1947,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408186.pdf?idMonumento=6da8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,400141,Am#erica,NOConocido,NOConocido,NOConocido,NOConocido,Entre los años 1964 y 1968 se levant#o en una manzana entre las calles Guzm#an el Bueno_ Juli#an Romea_ General Rodrigo y General D#avila_ un conjunto de viviendas_ oficinas y comercio_ proyectado por el arquitecto onubense Eleuterio Poblaci#on Knappe_ que cuenta con un pasaje comercial y un #area de jardines y zonas libres donde se sit#uan varias fuentes_ un reloj floral y una serie de esculturas ornamentales integradas con un criterio paisaj#istico –mediante la vegetaci#on o la presencia de rocas naturales o pequeños estanques– que singularizan cada uno de los portales de acceso al relacionarlos de forma literal y simb#olica con un lugar geogr#afico. Frente al portal denominado AMÉRICA el tema escogido son tres carabelas de bronce que navegan sobre un fondo de piedra tallada_ que se deben –como casi todas las restantes piezas del recinto– al escultor malagueño Jos#e Mar#ia Palma Burgos_ que utiliza aqu#i el bronce y la piedra en distintas gradaciones y con distinta fortuna entre lo expresionista y lo figurativo_ obteniendo mejores resultados en la estilizaci#on de figuras animales que en las representaciones humanas.Al igual que el arquitecto Poblaci#on_ Palma Burgos naci#o en 1928_ y es hijo del c#elebre imaginero Francisco Palma Garc#ia y hermano del tambi#en imaginero Francisco Palma Burgos_ con quien durante muchos años comparti#o taller en Madrid_ donde estudi#o en la Academia de Bellas Artes de San Fernando; contando en su haber con obras como la “Llama del Per#u” que se encuentra en la plaza de Lima_ aunque su labor se dirigi#o principalmente a la restauraci#on de monumentos dañados en la Guerra Civil_ como el dedicado a Concepci#on Arenal en el parque del Oeste.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=0448091d1b9c4510091d1b9c45102e085a0aRCRD,CALLE GUZMAN EL BUENO,CalleGuzmanElBuenoNum77019,133,MADRID,MADRID,28003,28003N47422,VALLEHERMOSO,CHAMBERI,40.442984641586236,442984641586236N2019,-3.7126774084733696,NOConocido,NOConocido,NoIdentificado,Escultura conceptual o abstracta,EsculturaConceptualOAbstracta,1969,PALMA BURGOS_ Jos#e Mar#ia,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400141.pdf?idMonumento=0448091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408827,Amigos,NOConocido,NOConocido,NOConocido,NOConocido,Se coloc#o en 1979_ centrando una plaza creada en la esquina de las calles Juan Bravo y Claudio Coello_ como parte de la nueva urbanizaci#on que se hizo en una manzana completa del barrio de Salamanca. Existe una copia de esta misma estatua realizada en bronce_ que fue donada por el autor a la ciudad de Oviedo en 1993_ y colocada en la plaza de Juan XXIII.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=ab28091d1b9c4510091d1b9c45102e085a0aRCRD,Pza Alfredo Mahou de la Fuente,PzaAlfredoMahouDeLaFuenteNum1817,NOConocido,MADRID,MADRID,10000,10000N22021,LA CASTELLANA,SALAMANCA,40.43316202971123,43316202971123N2193,-3.6851358196347004,NOConocido,NOConocido,NoIdentificado,Grupo Escultórico,GrupoEscultTTorico,1979,SANTIAGO HERNÁNDEZ_ Santiago de,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408827.pdf?idMonumento=ab28091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408770,Am#os Acero,NOConocido,NOConocido,NOConocido,NOConocido,Monumento_ erigido por iniciativa de la Agrupaci#on del Partido Socialista de Vallecas en memoria de Am#os Acero (1893-1941)_ el #unico alcalde democr#atico de la antigua villa de Vallecas_ de la que fue primer edil durante todo el periodo republicano (1931-1939). Tras finalizar la Guerra Civil_ Acero fue encarcelado y posteriormente fusilado por las autoridades franquistas el 16 junio de 1941. La obra_ que se encontraba ubicada en el parque que lleva su nombre_ fue inaugurada el 5 de febrero de 1983 en un acto presidido por el alcalde Enrique Tierno Galv#an. El busto de bronce fue robado por lo que en el año 2016_ y a fin de recuperar la voluntad de conmemoraci#on de la vida del personaje_ la Direcci#on General de Intervenci#on en el Paisaje Urbano y en el Patrimonio Cultural_ coordin#o la creaci#on de un nuevo elemento escult#orico. La obra representa al personaje esculpido en un bloque de piedra caliza de Uncastillo (Zaragoza)_ cedido por el taller municipal de Canter#ia_ del que el escultor Miguel Sobrino ha labrado por el m#etodo de talla directa el busto de Amos Acero. Sobre el bloque se  recogen los datos identificativos de Amos Acero y la leyenda de sus palabras: &amp;ldquo;No me duele morir siendo inocente_ lo doloroso seria morir siendo culpable&amp;rdquo;,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=6218091d1b9c4510091d1b9c45102e085a0aRCRD,NOConocido,NoDireccionNum71332,NOConocido,MADRID,MADRID,10000,10000N62654,SAN DIEGO,PUENTE DE VALLECAS,40.38841057529685,38841057529685N7715,-3.6656777080043077,NOConocido,NOConocido,NoIdentificado,Estatua,Estatua,2016,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408770.pdf?idMonumento=6218091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,409406,Ana Tutor,NOConocido,NOConocido,NOConocido,NOConocido,El monolito_ erigido en 2002 por el Ayuntamiento de Madrid_ est#a dedicado a la persona de Ana Tutor_ quien tambi#en da nombre al parque en el que se levanta el monumento. Ana Mar#ia de Vicente Tutor_ nacida en Zaragoza en 1946_ inici#o en 1975 su carrera pol#itica. A partir de ese momento desempeñ#o varios cargos en el Consistorio madrileño y en el Gobierno de la Comunidad Aut#onoma_ y_ como recompensa a la labor desempeñada en los mismos_ el Ministerio del Interior le concedi#o en 1991 la Medalla de Plata al M#erito Policial. El parque y el monolito conmemoran su actividad como concejala del Ayuntamiento de la capital_ si bien_ adem#as de #este_ ocup#o otros puestos como el de vicepresidenta de la Fundaci#on del Centro de Estudios de la Administraci#on_ siendo asimismo autora del libro Manual del concejal socialista. Falleci#o en Madrid en el año 1998 y cuatro años m#as tarde se inaugur#o el monumento a su figura,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8ec8091d1b9c4510091d1b9c45102e085a0aRCRD,Avda Ventisquero de la Condesa,AvdaVentisqueroDeLaCondesaNum52931,NOConocido,MADRID,MADRID,10000,10000N31730,PEÑAGRANDE,FUENCARRAL-EL PARDO,40.484987191076286,484987191076286N528,-3.716905971962349,NOConocido,NOConocido,NoIdentificado,Elemento conmemorativo_ Lápida,ElementoConmemorativoLTTapida,2002,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409406.pdf?idMonumento=8ec8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,400542,Ancla,NOConocido,NOConocido,NOConocido,NOConocido,A partir de la construcci#on en 1916 del Colegio de Hu#erfanos de la Armada en el #ultimo tramo de la calle de Arturo Soria_ adquiri#o este lugar un claro car#acter n#autico que se refleja en la existencia de varios edificios relacionados con la Marina_ o en detalles como este ancla procedente del arsenal de Cartagena_ que la Armada Española don#o el 16 de julio de 1992 a la Iglesia de San Juan de la Cruz de los Padres Carmelitas Descalzos_ y que #estos ubicaron en los jardines que anteceden a la capilla y dependencias que la mencionada orden religiosa posee en la Ciudad Lineal.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=c458091d1b9c4510091d1b9c45102e085a0aRCRD,C Arturo Soria,CArturoSoriaNum44521,271,MADRID,MADRID,10000,10000N75037,COSTILLARES,CIUDAD LINEAL,40.46929524899008,46929524899008N9369,-3.666971144099936,NOConocido,NOConocido,NoIdentificado,Elemento de ornamentación,ElementoDeOrnamentaciTTon,1992,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400542.pdf?idMonumento=c458091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408533,Anclas,NOConocido,NOConocido,NOConocido,NOConocido,Las anclas son una donaci#on dedicada a la Armada Española y a la Guardia Real por parte de la Asociaci#on Familiar San Juan Bautista de El Pardo; el lugar en el que se encuentra situado el monumento est#a estrechamente ligado a la segunda de las instituciones referidas_ dado que es all#i donde se localizan las instalaciones permanentes de la Guardia Real.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2bb8091d1b9c4510091d1b9c45102e085a0aRCRD,C Manuel Alonso,CManuelAlonsoNum10913,NOConocido,MADRID,MADRID,10000,10000N22494,EL PARDO,FUENCARRAL-EL PARDO,40.52023162298215,52023162298215N8626,-3.776601664007669,NOConocido,NOConocido,NoIdentificado,Elemento conmemorativo_ Lápida,ElementoConmemorativoLTTapida,1987,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408533.pdf?idMonumento=2bb8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408545,Andr#es Bello,NOConocido,NOConocido,NOConocido,NOConocido,Erigido en abril de 1972 a iniciativa de la embajada de Venezuela_ el monumento se inaugur#o en presencia del ministro de Informaci#on y Turismo_ Gregorio L#opez Bravo_ y del alcalde de Madrid_ Carlos Arias Navarro. Conmemora a Andr#es Bello_ erudito venezolano nacido en Caracas en 1781 y muerto en Santiago de Chile en 1865_ preceptor de Bol#ivar que trabaj#o con ah#inco en pro de la integridad del idioma castellano en Am#erica_ de su unidad y preservaci#on_ seg#un apreciaci#on de Men#endez Pelayo_ y es autor de la obra fundamental: &amp;ldquo;Gram#atica de la Lengua Castellana destinada al uso de los americanos&amp;rdquo;. Con motivo del 90&amp;ordm; aniversario del nacimiento del personaje_ que adem#as de gram#atico_ fue poeta_ traductor_ fil#osofo_ historiador_ periodista y jurista_ la Embajada venezolana encarg#o la obra al escultor Juan Abascal Fuentes (Sevilla_ 1922-Sevilla_ 2003) y propuso su emplazamiento en un bello recinto de los jardines de la Dehesa de la Villa. En paralelo a la erecci#on de la estatua_ el Gobierno de la Rep#ublica de Venezuela publicaba un extenso volumen antol#ogico con m#ultiples colaboraciones_ entre 1845 y 1966_ sobre la figura y la obra de Bello. Por su parte_ el escultor_ imaginero y restaurador Abascal_ miembro de la Academia de Bellas Artes de Santa Isabel de Hungr#ia_ recibi#o por la estatua la medalla de oro de la Orden venezolana de Andr#es Bello.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2f08091d1b9c4510091d1b9c45102e085a0aRCRD,PARQUE DEHESA DE LA VILLA,ParqueDehesaDeLaVillaNum34088,NOConocido,MADRID,MADRID,10000,10000N38913,NOConocido,DISTRITO,40.46325799880778,46325799880778N2105,-3.7142697712670816,NOConocido,NOConocido,NoIdentificado,Estatua,Estatua,1972,ABASCAL FUENTES_ Juan,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408545.pdf?idMonumento=2f08091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408259,Andr#es Eloy Blanco,NOConocido,NOConocido,NOConocido,NOConocido,El poeta y humanista venezolano Andr#es Eloy Blanco naci#o en Cuman#a_ en el estado de Sucre_ en 1896_ hijo del m#edico Luis Felipe Blanco y de D&amp;ordf; Dolores Meaño_ quien pronto habr#ia de demostrar su pasi#on hacia las Buenas Letras_ compaginada con sus estudios de Derecho. En 1923 obtuvo el Premio de Los Juegos Florales de Santander_ por el que decidi#o trasladarse a la Pen#insula Ib#erica e iniciar un viaje por #esta y Europa de un año de duraci#on. Dedicado completamente a la poes#ia_ se produjo su incursi#on en la pol#itica_ destac#andose en la oposici#on al gobierno venezolano_ que le llevar#ia a fundar en 1937 el Partido Democr#atico Nacional. Once años m#as tarde_ en un clima pol#itico m#as propicio_ es nombrado ministro de Relaciones Exteriores_ si bien un golpe de estado militar le obligar#ia a huir de su pa#is_ refugi#andose primero en Cuba y despu#es en M#exico_ donde muri#o en 1955. La escultura fue regalada por el Ayuntamiento de Caracas al de Madrid_ encarg#andose de su ejecuci#on el escultor venezolano Mart#in Leonardo Funes e inaugur#andose el 3 de julio de 1975_ en el XX aniversario de la muerte del poeta y pol#itico_ con asistencia de su viuda y su hijo y del alcalde de Madrid Miguel Ángel Garc#ia-Lomas.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8808091d1b9c4510091d1b9c45102e085a0aRCRD,Pº Venezuela,PºVenezuelaNum83087,NOConocido,MADRID,MADRID,10000,10000N94889,JERÓNIMOS,RETIRO,40.41559090108321,41559090108321N5883,-3.68268271082356,NOConocido,NOConocido,NoIdentificado,Estatua,Estatua,1975,LEONARDO FUNES_ Mart#in,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408259.pdf?idMonumento=8808091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408830,Andr#es Segovia,NOConocido,NOConocido,NOConocido,NOConocido,Debido a la presencia frontal del Auditorio Nacional_ se dedic#o la plaza formada entre ese edificio y el de la Junta Municipal de Chamart#in al c#elebre m#usico jienense –de Linares– Andr#es Segovia (1893–1987)_ maestro de la guitarra española que consigui#o incorporar este instrumento a la interpretaci#on de la m#usica cl#asica_ y descubri#o unas posibilidades que despu#es han recogido otros m#usicos nacionales e internacionales. Para dar mayor relieve a esta dedicatoria_ el Ayuntamiento de Madrid encarg#o en 1993 un busto al escultor Santiago de Santiago con el que se hizo un pequeño monumento en el centro de la lonja poligonal de acceso al edificio municipal.El escultor autodidacta Santiago de Santiago tiene numerosas obras repartidas por la ciudad de Madrid_ como los monumentos a Álvaro Iglesias S#anchez y el de UNICEF al Niño_ en el propio distrito de Chamart#in.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=0318091d1b9c4510091d1b9c45102e085a0aRCRD,PLAZA ANDRES SEGOVIA,PlazaAndresSegoviaNum92654,1,MADRID,MADRID,28002,28002N22491,CIUDAD JARDIN,CHAMARTIN,40.44490465116524,44490465116524N5980,-3.6778034004993905,NOConocido,NOConocido,NoIdentificado,Estatua,Estatua,1993,SANTIAGO HERNÁNDEZ_ Santiago de,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408830.pdf?idMonumento=0318091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408029,Andr#omaca,NOConocido,NOConocido,NOConocido,NOConocido,Andr#omaca_ figura cl#asica de la mitolog#ia griega_ era hija de Aecio_ rey de Tebas_ y estuvo casada con H#ector. Homero la inmortaliz#o en La Iliada_ donde la represent#o como s#imbolo del amor conyugal.La estatua fue realizada por Vilches en Roma_ donde estudi#o; la present#o en la Exposici#on Nacional de 1856_ consiguiendo una medalla. En 1863 se deposit#o en el Real Conservatorio de M#usica de Madrid y en la actualidad est#a situada en el Paseo de Recoletos_ frente a la Biblioteca Nacional.Jos#e Vilches (1815-1890)_ escultor malagueño_ fue nombrado_ en 1840_ Escultor de C#amara del rey; dos años m#as tarde fue nombrado Director de Escultura de la Academia Gaditana y_ en 1846_ Acad#emico de M#erito en San Fernando. Fij#o su residencia en Roma_ donde realiz#o la mayor parte de sus obras_ y en 1865 fue nombrado Director de la Academia. Compagin#o sus trabajos con actividades pol#iticas_ que le llevaron_ siendo c#onsul de España_ a morir en Saig#on el 24 de abril de 1890.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=c308091d1b9c4510091d1b9c45102e085a0aRCRD,PASEO RECOLETOS,PaseoRecoletosNum44630,1,MADRID,MADRID,28004,28004N35626,JUSTICIA,CENTRO,40.4201273588685,4201273588685N8801,-3.693306839089955,NOConocido,NOConocido,NoIdentificado,Estatua,Estatua,1853,VILCHES_ Jos#e,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408029.pdf?idMonumento=c308091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,409448,Anfiteatro Del Parque Cuña Verde De Vic#alvaro,NOConocido,NOConocido,NOConocido,NOConocido,Construcci#on perteneciente al Parque de la Cuña Verde de Vic#alvaro_ realizado en 2003 por una UTE integrada por las empresas ISO_ Ib#erica de Servicios y Obras S. A._ MATINSA y MASASE.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=43e8091d1b9c4510091d1b9c45102e085a0aRCRD,CALLE CASALARREINA,CalleCasalarreinaNum58475,3,MADRID,MADRID,28032,28032N24931,CASCO H.VICALVARO,VICALVARO,40.409230343495665,409230343495665N2253,-3.6106486786166943,NOConocido,NOConocido,NoIdentificado,Edificación singular,EdificaciTTonSingular,2003,Área de Obras e Infraestructuras del Ayuntamiento de Madrid,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409448.pdf?idMonumento=43e8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,409479,Anfiteatro Del Parque Del Manzanares,NOConocido,NOConocido,NOConocido,NOConocido,El anfiteatro es uno de los principales elementos arquitect#onicos del Parque del Manzanares_ al cerrar por el Norte su eje principal_ el Paseo de los Sentidos. Estaba previsto en el proyecto inicial del Taller Bofill_ de 1998_ y se inaugur#o el 29 de abril de 2003 con la primera fase del parque.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=24e8091d1b9c4510091d1b9c45102e085a0aRCRD,Cmno Perales,CmnoPeralesNum96073,NOConocido,MADRID,MADRID,10000,10000N41018,SAN FERMÍN,USERA,40.37980710803279,37980710803279N2552,-3.690226095430856,NOConocido,NOConocido,NoIdentificado,Edificación singular,EdificaciTTonSingular,1998,BOFILL LEVI_ Ricardo - ROCIAS_ Jos#e Mar#ia,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409479.pdf?idMonumento=24e8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408375,Ángeles De La Paz,NOConocido,NOConocido,NOConocido,NOConocido,Este monumento_ proyectado en chapa de hierro por el escultor madrileño Jos#e Espin#os Alonso –autor_ entre otras obras_ del monumento a los Hombres del Mar en Laredo_ o de la gran reja de la Bas#ilica del Valle de los Ca#idos–_ fue promovido por la constructora del Parque de las Avenidas para señalar la entrada desde la Avenida de Am#erica al nuevo barrio_ cuya finalizaci#on en 1964 coincidi#o con la celebraci#on de los XXV Años de Paz_ acontecimiento que inspir#o el tema para el motivo escult#orico_ que particip#o en la XII Exposici#on Nacional de Bellas Artes inaugurada por el general Franco el 26 de mayo de ese año. En 1997_ tras el desprendimiento de algunos trozos de las figuras_ fue desmontado para su restauraci#on_ pero al ser irreversible el proceso de oxidaci#on de la chapa_ se sustituy#o por una copia fiel; aprovech#andose la intervenci#on para invertir la posici#on del conjunto_ que en origen miraba hacia la Avenida de Am#erica_ y hoy se dirige al interior del barrio_ tras convertirse aqu#ella en una real autopista urbana_ aunque perdiendo por el camino las letras de hierro en relieve del t#itulo_ que se sustituyeron por otras grabadas con una composici#on semejante_ si bien no se repuso la firma del autor en un costado –sustituida por una nueva inscripci#on en el dorso– ni el texto CIOHSA 1964_ que hac#ia referencia al nombre de la constructora que hab#ia sufragado el monumento.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=4728091d1b9c4510091d1b9c45102e085a0aRCRD,Avda Bruselas,AvdaBruselasNum39563,NOConocido,MADRID,MADRID,10000,10000N13363,GUINDALERA,SALAMANCA,40.44302323474031,44302323474031N6709,-3.6641526303641037,NOConocido,NOConocido,NoIdentificado,Grupo Escultórico,GrupoEscultTTorico,1964,ESPINOS ALONSO_ Jos#e,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408375.pdf?idMonumento=4728091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408413,Antigua Fuente De Las Delicias,NOConocido,NOConocido,NOConocido,NOConocido,Aunque el Parque de Mar#ia Eva Duarte de Per#on data de mediados del pasado siglo_ esta fuente es mucho m#as antigua_ y antaño adorn#o el paseo de las Delicias. Perteneci#o en el siglo XVIII a un conjunto de cuatro fuentes situadas fuera de la antigua puerta de Atocha en el inicio del antiguo Paseo de las Delicias. Sus aguas proced#ian del viaje de agua del bajo Abroñigal. Estil#isticamente ten#ian una notable influencia de la llamada fuente de los Mascarones_ atribuida al arquitecto Francisco Guti#errez_ autor de las Cuatro Fuentes que se conservan en el Paseo del Prado y emplazada junto a la Puerta de san Vicente. Este dato acerca de la autor#ia y el hecho de que sobreviviesen dos fuentes gemelas_ hace pensar que las cuatro fuentes de Atocha tuviesen la misma factura. Hac#ia el año 1864 y tras el derribo de la Puerta de Atocha una d#ecada antes_ comenz#o la reorganizaci#on del nuevo espacio urbano. De las cuatro fuentes que formaban el conjunto_ las dos m#as cercanas a la Puerta de Atocha fueron desmontadas_ dejando tan s#olo en pie las otras dos situadas en lo que actualmente ser#ian la confluencia de la Ronda de Atocha con la calle Santa Mar#ia de la Cabeza y la confluencia de Santa Maria de la Cabeza y el Paseo de las Delicias. Posteriormente_ ya en 1913 y tras las obras de remodelaci#on del conocido como &amp;ldquo;tap#on del Rastro&amp;rdquo; junto con la ampliaci#on del espacio de la plaza Nicol#as salmer#on (actual Plaza de Cascorro)_ una de las dos fuentes aun existentes_ fue trasladada a dicha plaza. De esta manera reemplaz#o a una pequeña fuente instalada en 1854. Esta misma fuente cambi#o de nuevo de ubicaci#on en la d#ecada de los 60_ al ser colocada en el Parque Eva Per#on. Lugar donde hoy en d#ia es el elemento m#as destacable. La otra fuente subsistente fue trasladada a los jardines del Campillo del Mundo Nuevo. Aunque en noviembre de 1952 y en el contexto de la celebraci#on del 452&amp;ordm; aniversario del nacimiento de Francisco Aguirre_ fundador de la ciudad chilena de La Serena_ fue regalada a dicha ciudad junto con una estatua de Francisco Aguirre obsequio del gobierno español.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=ae58091d1b9c4510091d1b9c45102e085a0aRCRD,NOConocido,NoDireccionNum60548,NOConocido,MADRID,MADRID,10000,10000N38810,GUINDALERA,SALAMANCA,40.43001266940232,43001266940232N4206,-3.669105800700405,NOConocido,NOConocido,NoIdentificado,Fuente_ Estanque_ Lámina de agua,FuenteEstanqueLTTaminaDeAgua,Cercano a 1780,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408413.pdf?idMonumento=ae58091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
